# RESOURCE CERTIFICATE — datalog-sn priced by the compositional resource analysis over its actual inputs, per backend,
# with the counted run of the executor beside every interval; the derivation follows (D rows).
# inputs	edges=SpaceValue("0.1", "1.2", "2.3")
# B	backend	work	alloc	rounds	touch	counted-work	counted-alloc	counted-rounds	counted-touch	certified	dependencies	summaries(reused,computed)
B	reference	[252, 252]	[62, 62]	[20, 20]	[0, 0]	252	62	20	0	CERTIFIED	A6-BACKENDS,A6-EVENTS,A6-EXACT-RESTRICT,A6-EXACT-SUB,A6-EXACT-SUB-SAME,A6-EXACT-TAILS-UNION,A6-EXACT-UNION,A6-EXACT-UNION-SAME,A6-EXACT-WRAP,A6-IVL,A6-IVL-IMPL,A6-MUSTMAY,A6-ORDER,A6-PATRICIA	0,1
D	reference	Call sn_tc [reference]
D	reference	  · 3 space args, 0 path args
D	reference	  · summary COMPUTED for this abstract input
D	reference	  · per-invocation Work=[248, 248] Alloc=[62, 62] Rounds=[19, 19] Touch=[0, 0]
D	reference	  ⇒ Work=[252, 252] Alloc=[62, 62] Rounds=[20, 20] Touch=[0, 0]
D	reference	  Mention edges [reference]
D	reference	    · value {0·{1·ε{}},1·{2·ε{}},2·{3·ε{}}}[=edges]
D	reference	    ⇒ Work=[1, 1] Alloc=[0, 0] Rounds=[0, 0] Touch=[0, 0]
D	reference	  Mention edges [reference]
D	reference	    · value {0·{1·ε{}},1·{2·ε{}},2·{3·ε{}}}[=edges]
D	reference	    ⇒ Work=[1, 1] Alloc=[0, 0] Rounds=[0, 0] Touch=[0, 0]
D	reference	  Mention edges [reference]
D	reference	    · value {0·{1·ε{}},1·{2·ε{}},2·{3·ε{}}}[=edges]
D	reference	    ⇒ Work=[1, 1] Alloc=[0, 0] Rounds=[0, 0] Touch=[0, 0]
D	reference	  Union/eval [reference]
D	reference	    ⇒ Work=[248, 248] Alloc=[62, 62] Rounds=[19, 19] Touch=[0, 0]
D	reference	    Mention all [reference]
D	reference	      · value {0·{1·ε{}},1·{2·ε{}},2·{3·ε{}}}[=edges]
D	reference	      ⇒ Work=[1, 1] Alloc=[0, 0] Rounds=[0, 0] Touch=[0, 0]
D	reference	    Call sn_tc/stationary [reference]
D	reference	      · run to a stationary argument tuple
D	reference	      ⇒ Work=[246, 246] Alloc=[62, 62] Rounds=[19, 19] Touch=[0, 0]
D	reference	      Mention e [reference]
