# RESOURCE CERTIFICATE — aunt priced by the compositional resource analysis over its actual inputs, per backend,
# with the counted run of the executor beside every interval; the derivation follows (D rows).
# inputs	family=SpaceValue("child.Ann.Bob", "child.Bob.Pam", "child.Bob.Tom", "child.Jim.Pat", "child.Liz.Tom", "child.Pat.Bob", "female.Ann", "female.Liz", "female.Pam", "female.Pat", "male.Bob", "male.Jim", "male.Tom", "parent.Bob.Ann", "parent.Bob.Pat", "parent.Pam.Bob", "parent.Pat.Jim", "parent.Tom.Bob", "parent.Tom.Liz", "person.Ann", "person.Bob", "person.Jim", "person.Liz", "person.Pam", "person.Pat", "person.Tom");people=SpaceValue("Ann", "Bob", "Jim", "Liz", "Pam", "Pat", "Tom")
# B	backend	work	alloc	rounds	touch	counted-work	counted-alloc	counted-rounds	counted-touch	certified	dependencies	summaries(reused,computed)
B	reference	[1263, 1269]	[165, 165]	[7, 7]	[0, 0]	1265	165	7	0	CERTIFIED	A6-BACKENDS,A6-EVENTS,A6-EXACT-INTER,A6-EXACT-INTER-SAME,A6-EXACT-RESTRICT,A6-EXACT-SUB,A6-EXACT-SUB-SAME,A6-EXACT-TAILS-UNION,A6-EXACT-UNWRAP,A6-EXACT-WRAP,A6-IVL,A6-IVL-IMPL,A6-MUSTMAY,A6-ORDER,A6-PATRICIA	0,0
D	reference	Wrap [reference]
D	reference	  · prefix len [1, 1]
D	reference	  ⇒ Work=[1263, 1269] Alloc=[165, 165] Rounds=[7, 7] Touch=[0, 0]
D	reference	  Iteration/eval [reference]
D	reference	    · 7 heads, exact
D	reference	    ⇒ Work=[1259, 1265] Alloc=[161, 161] Rounds=[7, 7] Touch=[0, 0]
D	reference	    Mention people [reference]
D	reference	      · value {Ann·ε{},Bob·ε{},Jim·ε{},Liz·ε{},Pam·ε{},Pat·ε{},Tom·ε{}}[=people]
D	reference	      ⇒ Work=[1, 1] Alloc=[0, 0] Rounds=[0, 0] Touch=[0, 0]
D	reference	    Wrap [reference]
D	reference	      · prefix len [1, 1]
D	reference	      ⇒ Work=[186, 189] Alloc=[25, 25] Rounds=[0, 0] Touch=[0, 0]
D	reference	      Intersection/eval [reference]
D	reference	        ⇒ Work=[182, 185] Alloc=[23, 23] Rounds=[0, 0] Touch=[0, 0]
D	reference	        Subtraction/eval [reference]
D	reference	          ⇒ Work=[152, 155] Alloc=[19, 19] Rounds=[0, 0] Touch=[0, 0]
D	reference	          TailsUnion [reference]
D	reference	            · fan-out [2, 2]
D	reference	            ⇒ Work=[114, 117] Alloc=[18, 18] Rounds=[0, 0] Touch=[0, 0]
D	reference	            Restriction/eval [reference]
D	reference	              · comparisons [9, 12]
D	reference	              ⇒ Work=[113, 116] Alloc=[15, 15] Rounds=[0, 0] Touch=[0, 0]
D	reference	              Unwrap [reference]
D	reference	                · prefix len [1, 1]
D	reference	                · result size [6, 6]
D	reference	                ⇒ Work=[29, 29] Alloc=[6, 6] Rounds=[0, 0] Touch=[0, 0]
D	reference	                Mention family [reference]
D	reference	                  · value {child·{Ann·{Bob·ε{}},Bob·{Pam·ε{},Tom·ε{}},Jim·{Pat·ε{}},Liz·{Tom·ε{}},Pat·{Bob
D	reference	                  ⇒ Work=[1, 1] Alloc=[0, 0] Rounds=[0, 0] Touch=[0, 0]
D	reference	              TailsUnion [reference]
D	reference	                · fan-out [1, 1]
D	reference	                ⇒ Work=[74, 74] Alloc=[9, 9] Rounds=[0, 0] Touch=[0, 0]
D	reference	                Restriction/eval [reference]
D	reference	                  · comparisons [6, 6]
D	reference	                  ⇒ Work=[73, 73] Alloc=[7, 7] Rounds=[0, 0] Touch=[0, 0]
D	reference	                  Unwrap [reference]
D	reference	                    · prefix len [1, 1]
D	reference	                    · result size [6, 6]
D	reference	                    ⇒ Work=[29, 29] Alloc=[6, 6] Rounds=[0, 0] Touch=[0, 0]
D	reference	                    Mention family [reference]
D	reference	                      · value {child·{Ann·{Bob·ε{}},Bob·{Pam·ε{},Tom·ε{}},Jim·{Pat·ε{}},Liz·{Tom·ε{}},Pat·{Bob
D	reference	                      ⇒ Work=[1, 1] Alloc=[0, 0] Rounds=[0, 0] Touch=[0, 0]
D	reference	                  Unwrap [reference]
D	reference	                    · prefix len [2, 2]
D	reference	                    · result size [1, 1]
D	reference	                    ⇒ Work=[37, 37] Alloc=[1, 1] Rounds=[0, 0] Touch=[0, 0]
D	reference	                    Mention family [reference]
D	reference	                      · value {child·{Ann·{Bob·ε{}},Bob·{Pam·ε{},Tom·ε{}},Jim·{Pat·ε{}},Liz·{Tom·ε{}},Pat·{Bob
D	reference	                      ⇒ Work=[1, 1] Alloc=[0, 0] Rounds=[0, 0] Touch=[0, 0]
D	reference	          Unwrap [reference]
D	reference	            · prefix len [2, 2]
D	reference	            · result size [1, 1]
D	reference	            ⇒ Work=[37, 37] Alloc=[1, 1] Rounds=[0, 0] Touch=[0, 0]
D	reference	            Mention family [reference]
D	reference	              · value {child·{Ann·{Bob·ε{}},Bob·{Pam·ε{},Tom·ε{}},Jim·{Pat·ε{}},Liz·{Tom·ε{}},Pat·{Bob
D	reference	              ⇒ Work=[1, 1] Alloc=[0, 0] Rounds=[0, 0] Touch=[0, 0]
D	reference	        Unwrap [reference]
D	reference	          · prefix len [1, 1]
D	reference	          · result size [4, 4]
D	reference	          ⇒ Work=[29, 29] Alloc=[4, 4] Rounds=[0, 0] Touch=[0, 0]
D	reference	          Mention family [reference]
