# RESOURCE CERTIFICATE — puzzle15 priced by the compositional resource analysis over its actual inputs, per backend,
# with the counted run of the executor beside every interval; the derivation follows (D rows).
# inputs	frontier=SpaceValue("c0.1.2.3.4.5.6.7.8.9.10.11.12.13.14.15")
# B	backend	work	alloc	rounds	touch	counted-work	counted-alloc	counted-rounds	counted-touch	certified	dependencies	summaries(reused,computed)
B	reference	[74195, 75923]	[33434, 33434]	[3191, 3191]	[0, 0]	75059	33434	3191	0	CERTIFIED	A6-BACKENDS,A6-EVENTS,A6-EXACT-COMP,A6-EXACT-INTER,A6-EXACT-INTER-SAME,A6-EXACT-RAFF,A6-EXACT-TAILS-UNION,A6-EXACT-UNION,A6-EXACT-UNION-SAME,A6-EXACT-UNWRAP,A6-EXACT-WRAP,A6-IVL,A6-IVL-IMPL,A6-MUSTMAY,A6-ORDER,A6-PATRICIA	0,3
D	reference	Iteration/eval [reference]
D	reference	  · 1 heads, exact
D	reference	  ⇒ Work=[74195, 75923] Alloc=[33434, 33434] Rounds=[3191, 3191] Touch=[0, 0]
D	reference	  Mention frontier [reference]
D	reference	    · value {c0·{1·{2·{3·{4·{5·{6·{7·{8·{9·{10·{11·{12·{13·{14·{15·ε{}}}}}}}}}}}}}}}}}[=fron
D	reference	    ⇒ Work=[1, 1] Alloc=[0, 0] Rounds=[0, 0] Touch=[0, 0]
D	reference	  Iteration/eval [reference]
D	reference	    · 1 heads, exact
D	reference	    ⇒ Work=[74193, 75921] Alloc=[33432, 33432] Rounds=[3190, 3190] Touch=[0, 0]
D	reference	    Mention __n0h1563746854 [reference]
D	reference	      · value {1·{2·{3·{4·{5·{6·{7·{8·{9·{10·{11·{12·{13·{14·{15·ε{}}}}}}}}}}}}}}}}[=__n0h1563
D	reference	      ⇒ Work=[1, 1] Alloc=[0, 0] Rounds=[0, 0] Touch=[0, 0]
D	reference	    Iteration/eval [reference]
D	reference	      · 1 heads, exact
D	reference	      ⇒ Work=[74191, 75919] Alloc=[33430, 33430] Rounds=[3189, 3189] Touch=[0, 0]
D	reference	      Mention __n1h1563746854 [reference]
D	reference	        · value {2·{3·{4·{5·{6·{7·{8·{9·{10·{11·{12·{13·{14·{15·ε{}}}}}}}}}}}}}}}[=__n1h15637468
D	reference	        ⇒ Work=[1, 1] Alloc=[0, 0] Rounds=[0, 0] Touch=[0, 0]
D	reference	      Iteration/eval [reference]
D	reference	        · 1 heads, exact
D	reference	        ⇒ Work=[74189, 75917] Alloc=[33428, 33428] Rounds=[3188, 3188] Touch=[0, 0]
D	reference	        Mention __n2h1563746854 [reference]
D	reference	          · value {3·{4·{5·{6·{7·{8·{9·{10·{11·{12·{13·{14·{15·ε{}}}}}}}}}}}}}}[=__n2h1563746854#2
D	reference	          ⇒ Work=[1, 1] Alloc=[0, 0] Rounds=[0, 0] Touch=[0, 0]
D	reference	        Iteration/eval [reference]
D	reference	          · 1 heads, exact
D	reference	          ⇒ Work=[74187, 75915] Alloc=[33426, 33426] Rounds=[3187, 3187] Touch=[0, 0]
D	reference	          Mention __n3h1563746854 [reference]
D	reference	            · value {4·{5·{6·{7·{8·{9·{10·{11·{12·{13·{14·{15·ε{}}}}}}}}}}}}}[=__n3h1563746854#3]
D	reference	            ⇒ Work=[1, 1] Alloc=[0, 0] Rounds=[0, 0] Touch=[0, 0]
D	reference	          Iteration/eval [reference]
D	reference	            · 1 heads, exact
D	reference	            ⇒ Work=[74185, 75913] Alloc=[33424, 33424] Rounds=[3186, 3186] Touch=[0, 0]
D	reference	            Mention __n4h1563746854 [reference]
D	reference	              · value {5·{6·{7·{8·{9·{10·{11·{12·{13·{14·{15·ε{}}}}}}}}}}}}[=__n4h1563746854#4]
D	reference	              ⇒ Work=[1, 1] Alloc=[0, 0] Rounds=[0, 0] Touch=[0, 0]
D	reference	            Iteration/eval [reference]
D	reference	              · 1 heads, exact
D	reference	              ⇒ Work=[74183, 75911] Alloc=[33422, 33422] Rounds=[3185, 3185] Touch=[0, 0]
D	reference	              Mention __n5h1563746854 [reference]
D	reference	                · value {6·{7·{8·{9·{10·{11·{12·{13·{14·{15·ε{}}}}}}}}}}}[=__n5h1563746854#5]
D	reference	                ⇒ Work=[1, 1] Alloc=[0, 0] Rounds=[0, 0] Touch=[0, 0]
D	reference	              Iteration/eval [reference]
D	reference	                · 1 heads, exact
D	reference	                ⇒ Work=[74181, 75909] Alloc=[33420, 33420] Rounds=[3184, 3184] Touch=[0, 0]
D	reference	                Mention __n6h1563746854 [reference]
D	reference	                  · value {7·{8·{9·{10·{11·{12·{13·{14·{15·ε{}}}}}}}}}}[=__n6h1563746854#6]
D	reference	                  ⇒ Work=[1, 1] Alloc=[0, 0] Rounds=[0, 0] Touch=[0, 0]
D	reference	                Iteration/eval [reference]
D	reference	                  · 1 heads, exact
D	reference	                  ⇒ Work=[74179, 75907] Alloc=[33418, 33418] Rounds=[3183, 3183] Touch=[0, 0]
D	reference	                  Mention __n7h1563746854 [reference]
D	reference	                    · value {8·{9·{10·{11·{12·{13·{14·{15·ε{}}}}}}}}}[=__n7h1563746854#7]
D	reference	                    ⇒ Work=[1, 1] Alloc=[0, 0] Rounds=[0, 0] Touch=[0, 0]
D	reference	                  Iteration/eval [reference]
D	reference	                    · 1 heads, exact
D	reference	                    ⇒ Work=[74177, 75905] Alloc=[33416, 33416] Rounds=[3182, 3182] Touch=[0, 0]
D	reference	                    Mention __n8h1563746854 [reference]
D	reference	                      · value {9·{10·{11·{12·{13·{14·{15·ε{}}}}}}}}[=__n8h1563746854#8]
D	reference	                      ⇒ Work=[1, 1] Alloc=[0, 0] Rounds=[0, 0] Touch=[0, 0]
D	reference	                    Iteration/eval [reference]
D	reference	                      · 1 heads, exact
D	reference	                      ⇒ Work=[74175, 75903] Alloc=[33414, 33414] Rounds=[3181, 3181] Touch=[0, 0]
D	reference	                      Mention __n9h1563746854 [reference]
D	reference	                        · value {10·{11·{12·{13·{14·{15·ε{}}}}}}}[=__n9h1563746854#9]
D	reference	                        ⇒ Work=[1, 1] Alloc=[0, 0] Rounds=[0, 0] Touch=[0, 0]
D	reference	                      Iteration/eval [reference]
D	reference	                        · 1 heads, exact
D	reference	                        ⇒ Work=[74173, 75901] Alloc=[33412, 33412] Rounds=[3180, 3180] Touch=[0, 0]
D	reference	                        Mention __n10h1563746854 [reference]
D	reference	                          · value {11·{12·{13·{14·{15·ε{}}}}}}[=__n10h1563746854#10]
D	reference	                          ⇒ Work=[1, 1] Alloc=[0, 0] Rounds=[0, 0] Touch=[0, 0]
D	reference	                        Iteration/eval [reference]
D	reference	                          · 1 heads, exact
D	reference	                          ⇒ Work=[74171, 75899] Alloc=[33410, 33410] Rounds=[3179, 3179] Touch=[0, 0]
